ID,unit,unit.extended,square,sub.square,raw.material,raw.material.extended,termal.alteration,frost.alteration,patina,cortex,cortex.position,cortical.surface,class,laminar.y.n,carinated,classification.1,classification.2,classification.3,classification.4,length,width,thickness,volume,surface,flaking.surface.length,flaking.surface.width,core.blank,blank.production,platforms.number,surfaces.number,flaking.surface.scars.count,platform.scars.count,scar.count.total,blade.removals.number,bladelet.removals.number,flake.removals.number,initial.preparation,back,flaking.surface,reduction.pattern,flaking.surface.profile,flaking.surface.2.profile,last.removal,second.last.removal,last.removal.second.surface,second.last.removal.second.surface,second.flaking.surface.length,second.flaking.surface.width,last.removal.length,last.removal.width,second.removal.length,second.removal.width,last.removal.length.second.surface,last.removal.width.second.surface,second.last.removal.length.second.surface,second.last.removal.width.second.surface,profile.last.removal,profile.second.removal,profile.last.removal.second.surface,profile.second.last.removal.second.surface,last.removal.orientation,second.removal.orientation,last.removal.orientation.second.surface,second.last.removal.orientation.second.surface,distal.end.last.removal,distal.end.second.removal,distal.end.last.removal.second.surface,distal.end.second.last.removal.second.surface,striking.angle.meshlab,striking.angle.visual,second.striking.angle.visual,striking.platform,platform.ridge.preparation,second.striking.platform,second.platform.ridge.preparation,flaking.surface.maintenance,maintenance.removal.location,lateral.maintenance,lateral.maintenance.orientation,core.axis,discard,VRM.generations.number.length.base,VRM.generations.number.length.platform,VRM.generations.number.width,VRM.generations.number.thickness,mesh
RF.c_80,A1,A1,65,NA,Maiolica,B2-4,NA,NA,NA,33-66%,Back;Base,1044.32,Core,Yes,FALSE,Semicircumferential,Semi-circumferential,Semi-circumferential,Platform,42.40000153,38,25.60000038,16086.81641,3982.987263,42.40000153,38,Nodule,Bladelet,1,1,9,2,11,0,8,0,NA,Cortical,Unidirectional,Sub-parallel,Straight,NA,Bladelet,Bladelet,NA,NA,NA,NA,35.59999847,8.699999809,38.79999924,9.600000381,NA,NA,NA,NA,Straight,Straight,NA,NA,Axial,Axial,NA,NA,Straight,Straight,NA,NA,74,65,NA,Plain,Abraded,NA,NA,Debordant bladelet,Flaking surface axial,NA,NA,Maggiore lunghezza,Undetermined,2,1,5,4,Yes
RF.c_81,A1,A1,72,NA,Maiolica,B2-4,NA,NA,NA,0%,NA,0,Core,Yes,FALSE,Wide-faced,Wide-faced flat,Wide-faced flat,Platform,36.29999924,42.5,23,12395.83008,3348.837457,36.29999924,42.5,Undetermined,Bladelet,1,1,13,3,16,1,7,1,NA,Undetermined,Unidirectional,Convergent,Slightly-Convex,NA,Bladelet,Bladelet,NA,NA,NA,NA,17,4.5,34.20000076,8.199999809,NA,NA,NA,NA,Slightly curved,Curved,NA,NA,Off-axis right,Axial,NA,NA,Convergent,Convergent,NA,NA,90,70,NA,Plain,Abraded,NA,NA,Lateral coma-like blade;Lateral comma-like flake,Flaking surface oblique,NA,NA,Maggiore lunghezza,Undetermined,2,1,3,2,Yes
RF.c_82,A2,A2,100,NA,Maiolica,B2-4,NA,NA,NA,0%,NA,0,Core-Tool,Yes,TRUE,Carinated,Carinated,Carinated,Carinated,28.60000038,39.40000153,44,15614.87402,4056.947122,25.70000076,39.40000153,Flake,Bladelet,1,1,23,2,25,0,9,0,NA,Natural,Unidirectional,Convergent,Convex,NA,Bladelet,Bladelet,NA,NA,NA,NA,16.60000038,6.199999809,23.60000038,7,NA,NA,NA,NA,Slightly curved,Slightly curved,NA,NA,Axial,Axial,NA,NA,Convergent,Convergent,NA,NA,68,63,NA,Plain,Abraded,NA,NA,Lateral comma-like bladelet,Flaking surface oblique,NA,NA,"Lato corto, preferenza recul maggiore",Hinged scars,2,1,4,4,Yes
RF.c_83,A1,A1,57,NA,Maiolica,B1,NA,NA,NA,0%,NA,0,Core,Yes,FALSE,Narrow-sided,Narrow-sided,Narrow-sided,Platform,33.40000153,31.29999924,29.5,8554.580078,2596.287998,31.5,29.70000076,Undetermined,Bladelet,1,1,12,5,17,0,5,0,NA,Natural,Unidirectional,Sub-parallel,Slightly-Convex,NA,Bladelet,Bladelet,NA,NA,NA,NA,28.29999924,11.10000038,25.89999962,6.900000095,NA,NA,NA,NA,Torse,Torse,NA,NA,Off-axis right,Off-axis right,NA,NA,Straight,Straight,NA,NA,81,53,NA,Reshaped (tablet visible),Abraded,NA,NA,NA,NA,Flake,Right perpendicular,Maggiore lunghezza,NA,1,1,0,2,Yes
RF.c_84,A2R,A2R,125,NA,Scaglia.Variegata,SV3,NA,NA,NA,66-99%,Back;Base;Lateral left,1097.7,Core,Yes,FALSE,Narrow-sided,Narrow-sided,Narrow-sided,Platform,41,27.20000076,19.70000076,9551.96582,2699.982204,41,27.20000076,Nodule,Bladelet,2-opposed,1,9,2,11,0,11,0,NA,Cortical,Bidirectional,Sub-parallel,Slightly-Convex,NA,Bladelet,Bladelet,NA,NA,NA,NA,15.30000019,4.699999809,27,8.800000191,NA,NA,NA,NA,Curved,Torse,NA,NA,Axial,Off-axis left,NA,NA,Hinged,Irregular,NA,NA,70,68,NA,Plain,Abraded,Cortical,Abraded,Bladelet,Distal axial,NA,NA,Maggiore lunghezza,Hinged scars,0,1,2,3,Yes
RF.c_85,A1,A1tetto,77,NA,Maiolica,B2-4,NA,NA,NA,33-66%,Back,1046.72,Core,Yes,FALSE,Wide-faced,Wide-faced flat,Wide-faced flat,Platform,43,40.59999847,23.5,15902.87891,3820.297504,43,38,Nodule,Blade-Bladelet,2-opposed,1,14,1,15,2,5,1,NA,Cortical,Bidirectional,Convergent,Convex,NA,Blade,NA,NA,NA,NA,NA,34,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hinged,NA,NA,NA,69,78,NA,Plain,Abraded,Plain,None,Debordant blade;Flake,Distal oblique;Flaking surface oblique,NA,NA,Maggiore lunghezza,Hinged scars,NA,NA,NA,NA,Yes
RF.c_86,A2,A2,116,NA,Maiolica,B2-4,NA,NA,NA,0%,NA,NA,Core,No,FALSE,Shatter,NA,NA,Shatter,22.10000038,19.29999924,24.70000076,NA,NA,22.10000038,13.39999962,Flake,Bladelet,1,1,NA,NA,NA,0,2,0,NA,Undetermined,Unidirectional,Convergent,Straight,NA,Bladelet,Bladelet,NA,NA,NA,NA,14.30000019,8.199999809,11.39999962,6,NA,NA,NA,NA,Straight,Straight,NA,NA,Axial,Axial,NA,NA,Convergent,Convergent,NA,NA,NA,68,NA,Reshaped (tablet visible),Abraded,NA,NA,Bladelet,Flaking surface oblique,Flake,Left axial,NA,Dimension;Hinged scars,1,1,4,3,No
RF.c_87,A1,A1,81,NA,Maiolica,B2-4,NA,NA,NA,1-33%,Lateral left,729.48,Core,Yes,FALSE,Narrow-sided,Narrow-sided,Narrow-sided,Platform,43.20000076,28.79999924,42.40000153,14373.9834,3740.071071,36,28.29999924,Nodule,Bladelet,1,1,12,1,13,0,4,0,NA,Crest,Unidirectional,Sub-parallel,Straight,NA,Bladelet,Bladelet,NA,NA,NA,NA,33,10.60000038,NA,NA,NA,NA,NA,NA,Straight,NA,NA,NA,Axial,NA,NA,NA,Straight,NA,NA,NA,76,60,NA,Plain,Abraded,NA,NA,NA,NA,Flake,Right axial,Maggiore lunghezza,Raw material,3,2,4,2,Yes
RF.c_88,A2,A2,136,NA,Maiolica,B2-4,NA,NA,NA,1-33%,Back,805.14,Core-Tool,Yes,TRUE,Carinated,Carinated,Carinated,Carinated,48,40.20000076,46.90000153,22529.30273,4772.759687,36.40000153,33.20000076,Flake,Bladelet,1,1,8,2,10,0,2,0,NA,Cortical,Unidirectional,Sub-parallel,Convex,NA,Bladelet,Bladelet,NA,NA,NA,NA,26,9.300000191,19.20000076,6.400000095,NA,NA,NA,NA,Curved,Curved,NA,NA,Axial,Axial,NA,NA,Irregular,Straight,NA,NA,100,60,NA,Dihedral flat,Abraded,NA,NA,NA,NA,Flake,Right axial,"Lato corto, preferenza recul maggiore",Undetermined,NA,NA,NA,NA,Yes
RF.c_89,A2,A2,87,NA,Other,Eoc2,NA,NA,NA,1-33%,Lateral right,250.38,Core,Yes,FALSE,Semicircumferential,Semi-circumferential,Semi-circumferential,Platform,30.79999924,43.20000076,56,35316.97656,6773.036267,40,50.5,Block,Blade-Bladelet,1,1,17,5,22,NA,7,3,NA,Cortical;Natural,Unidirectional,Convergent,Convex,NA,Flake,Bladelet,NA,NA,NA,NA,18,21,34,8.5,NA,NA,NA,NA,Inverse curvature,Straight,NA,NA,Off-axis right,Axial,NA,NA,Hinged,Convergent,NA,NA,75,75,NA,Plain,Abraded,NA,NA,Lateral comma-like bladelet,Flaking surface oblique,Flake,Left oblique,"Lato corto, preferenza recul maggiore",Hinged scars,2,2,4,4,Yes
RF.c_9,A2,A2,65,NA,Scaglia.Variegata,SV3,NA,NA,NA,0%,NA,0,Core,Yes,FALSE,Semicircumferential,Semi-circumferential,Semi-circumferential,Platform,33.79999924,32.59999847,22.89999962,8652.910156,2672.543973,33.59999847,28.20000076,Undetermined,Bladelet,1,1,15,2,17,0,6,NA,NA,Natural,Unidirectional,Sub-parallel,Slightly-Convex,NA,Bladelet,Bladelet,NA,NA,NA,NA,32.20000076,9.600000381,NA,NA,NA,NA,NA,NA,Slightly curved,NA,NA,NA,Axial,NA,NA,NA,Straight,NA,NA,NA,73,60,NA,Plain,Abraded,NA,NA,NA,NA,Crest,Left perpendicular,Maggiore lunghezza,Undetermined,0,2,3,4,Yes
RF.c_90,A2,A2,57,NA,Scaglia.Variegata,SV3,NA,NA,NA,1-33%,Back,241.38,Core,Yes,FALSE,Multi-platform,Multi-platform,Multi-platform,Platform,43.59999847,38,42.40000153,26974.7207,5365.577909,44,26,Block,Bladelet,2-unrelated,2,13,1,14,NA,3,NA,NA,2 exploited faces,Unidirectional,Convergent+Sub-parallel,Slightly-Convex,Slightly-convex,Bladelet,Bladelet,Chip,NA,55.40000153,32.5,43.40000153,6.800000191,NA,NA,NA,NA,NA,NA,Slightly curved,NA,NA,NA,Axial,NA,NA,NA,Irregular,NA,NA,NA,79,72,75,Reshaped (tablet visible),Abraded,Reshaped (tablet visible),Abraded,Bladelet,Flaking surface axial,Flake,Left axial;Left perpendicular,Maggiore lunghezza,Hinged scars,2,2,5,4,Yes
RF.c_91,A1,A1,68,NA,Scaglia.Rossa,SR,NA,NA,NA,0%,NA,0,Core,Yes,FALSE,Wide-faced,Wide-faced flat,Wide-faced flat,Platform,33.5,29.5,17.20000076,6258.371094,2114.112607,33.5,29.5,Undetermined,Bladelet,2-opposed,1,20,2,22,0,11,0,NA,Scars,Bidirectional,Convergent,Slightly-Convex,NA,Bladelet,Bladelet,NA,NA,NA,NA,19.5,6,23.79999924,8,NA,NA,NA,NA,Slightly curved,Straight,NA,NA,Axial,Off-axis left,NA,NA,Straight,Straight,NA,NA,68,64,NA,Reshaped (tablet visible),Abraded,Reshaped (tablet visible),None,Bladelet,Distal oblique,Crest,Left perpendicular,Maggiore lunghezza,Dimension,0,2,4,5,Yes
RF.c_92,A1,A1tetto,72,NA,Maiolica,B2-4,NA,NA,NA,1-33%,Back;Lateral right,728.58,Core,Yes,FALSE,Semicircumferential,Semi-circumferential,Semi-circumferential,Platform,44.29999924,37.79999924,26.5,13888.12695,3564.563085,44,36.09999847,Nodule,Blade-Bladelet,2-opposed,1,17,2,19,1,6,0,NA,Cortical;Natural,Bidirectional,Sub-parallel,Convex,NA,Bladelet,Bladelet,NA,NA,NA,NA,19.5,5.599999905,42.5,15.60000038,NA,NA,NA,NA,Slightly curved,Curved,NA,NA,Axial,Axial,NA,NA,Irregular,Straight,NA,NA,65,70,NA,Reshaped (tablet visible),Abraded,Cortical,Abraded,Flake;Overshot laminar,Distal axial;Flaking surface axial,NA,NA,Maggiore lunghezza,Raw material,1,1,4,2,Yes
RF.c_93,A2,A2,55,NA,Maiolica,B1,NA,NA,NA,66-99%,Back,977.9,Core,Yes,FALSE,Initial,Initial,"Initial, semi-circumferential",Platform,43.20000076,29.29999924,16.79999924,8602.670898,2691.242607,43.20000076,29.29999924,Block,Blade-Bladelet,2-opposed,1,10,3,13,NA,NA,2,NA,Cortical,Bidirectional,Sub-parallel,Convex,NA,Blade,NA,NA,NA,NA,NA,31,16.60000038,NA,NA,NA,NA,NA,NA,Torse,NA,NA,NA,Off-axis left,NA,NA,NA,Irregular,NA,NA,NA,72,60,NA,Plain,None,Plain,Abraded,Bladelet,Distal axial,Flake,Left perpendicular;Right perpendicular,Maggiore lunghezza,Dimension;Hinged scars,1,1,2,2,Yes
RF.c_96,A2,A2,67,NA,Maiolica,B2-4,NA,NA,NA,1-33%,Back;Striking platform,265.78,Core-Tool,Yes,TRUE,Carinated,Carinated.burin,Carinated,Carinated,37,15.80000019,51.29999924,8092.048828,2758.358274,25.20000076,16.5,Flake,Bladelet,1,1,13,1,14,0,7,0,NA,Cortical,Unidirectional,Convergent,Slightly-Convex,NA,Bladelet,Bladelet,NA,NA,NA,NA,15.80000019,4.400000095,NA,NA,NA,NA,NA,NA,Slightly curved,NA,NA,NA,Axial,NA,NA,NA,Straight,NA,NA,NA,79,62,NA,Reshaped (tablet visible),Abraded,NA,NA,NA,NA,Flake,Left axial;Right perpendicular,Maggiore lunghezza,Hinged scars,0,1,3,2,Yes
RF.c_97,A2,A2,78,NA,Maiolica,B2-4,NA,NA,NA,0%,NA,0,Core,Yes,FALSE,Narrow-sided,Narrow-sided,Narrow-sided,Platform,33,16.5,29.10000038,5642.320313,1973.161832,33,16.5,Flake,Bladelet,1,1,17,2,19,0,9,0,NA,Crest,Unidirectional,Convergent,Slightly-Convex,NA,Bladelet,Bladelet,NA,NA,NA,NA,25,8.800000191,24.5,8.5,NA,NA,NA,NA,Slightly curved,Straight,NA,NA,Axial,Axial,NA,NA,Convergent,Hinged,NA,NA,76,67,NA,Plain,Abraded,NA,NA,NA,NA,Crest,Left perpendicular;Right perpendicular,Maggiore lunghezza,Hinged scars,0,2,4,3,Yes
RF.c_98,A2,A2,65,NA,Maiolica,B2-4,NA,NA,NA,0%,NA,0,Core,Yes,FALSE,Multi-platform,Multi-platform,Multi-platform,Platform,44.40000153,19.29999924,20.20000076,6414.932129,2259.189797,37,22.39999962,Undetermined,Bladelet,3,2,13,2,15,0,6,0,NA,Scars,Unidirectional,Convergent+Sub-parallel,Straight,Straight,Bladelet,Bladelet,Bladelet,Bladelet,39.70000076,17,26.6,7.3,NA,NA,33.5,11.60000038,NA,NA,NA,NA,Slightly curved,NA,NA,NA,Axial,NA,NA,NA,Straight,NA,75,67,65,Plain,None,Reshaped (tablet visible),Abraded,NA,NA,NA,NA,Maggiore lunghezza,Hinged scars,0,1,3,6,Yes
RF.c_99,A1,A1tetto,72,NA,Scaglia.Variegata,SV3,NA,NA,NA,1-33%,Base,139.7,Core,Yes,FALSE,Initial,Initial,"Initial, narrow-sided",Platform,28.20000076,26.79999924,46,7894.25,2708.001549,18.79999924,36.5,Flake,Bladelet,1,1,7,2,9,0,2,1,NA,Natural,Unidirectional,Convergent,Straight,NA,Bladelet,Flake,NA,NA,NA,NA,17.20000076,8.100000381,NA,NA,NA,NA,NA,NA,Straight,NA,NA,NA,Axial,NA,NA,NA,Irregular,NA,NA,NA,70,80,NA,Reshaped (tablet visible),None,NA,NA,NA,NA,Bladelet,Right axial,"Lato corto, preferenza recul maggiore",Flat surface,0,1,1,1,Yes
RF.b_278,A1,A1tetto,72,NA,Maiolica,B2-4,NA,NA,NA,0,NA,0,Core-Tool,Yes,FALSE,Narrow-sided,Burin core,Burin core,Platform,49,14.5,27,7275.846191,2822.165524,45,10.3,Flake,Bladelet,2-opposed,1,NA,NA,NA,NA,NA,NA,NA,Scars,Bidirectional,Sub-parallel,Straight,NA,Bladelet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plain,NA,Reshaped (tablet visible),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
