"ID","unit","unit.extended","square","sub.square","raw.material","raw.material.extended","termal.alteration","class","blank","technology","technology.extended","cortex","cortex.y.n","cortex.position","preservation","preservation.extended","length","width","thickness","elongation","robustness","platform.width","platform.thickness","platformW.T.","platform.type","platform.shape","platform.angle","dorsal.thinning","bulb","bulb.type","bulbar.scar","lip","lip.type","curvature","torsion","cross.section","cross.section.symmetry","scar.count","axiality","scar.pattern","distal.end","distal.end.profile","blank.shape","bladelet.neg.blade","blade.neg.flake","typology","typology.reduced","retouch.position","dorsal.retouch.localization","ventral.retouch.localization","retouch.length"
"RF.b_1571","A2","A2","96","c","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",50,8.69999980926514,2.09999990463257,5.74712656277901,4.14285724017085,NA,NA,NA,"Undetermined","Undetermined",NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Trapezoidal",TRUE,3,"Off-axis left","Unidirectional parallel","Convex","Feathered","Irregular",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1572","A2R","A2R","135","h","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",36.5999984741211,4.40000009536743,1.79999995231628,8.31818129109944,2.44444456218202,0.100000001490116,0.100000001490116,1,"Punctiform","Punctiform","75","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Curved","0","Trapezoidal",TRUE,2,"Axial","Unidirectional convergent","Straight","Feathered","Sub-parallel",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Inverse",NA,NA,NA
"RF.b_1575","A2","A2","101","d","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",20,4.30000019073486,1.5,4.65116258438632,2.86666679382324,2.29999995231628,0.899999976158142,2.55555557027275,"Plain","Oval","75","Abrasion",FALSE,NA,FALSE,TRUE,"Pronounced","Curved slightly","0","Trapezoidal",TRUE,2,"Axial","Unidirectional convergent","Pointed","Pointed","Convergent",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1578","A2","A2cp","92","g","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",23.1000003814697,5.30000019073486,2.40000009536743,4.35849048116106,2.20833332505491,3.20000004768372,1.79999995231628,1.77777785136377,"Plain","Oval","75","Hinged scars",FALSE,NA,FALSE,TRUE,"Pronounced","Straight","0","Lateral steep",FALSE,1,"Axial","Unidirectional convergent","Pointed","Pointed","Convergent",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1580","A2R","A2R","137","i","Maiolica",NA,TRUE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",38.5,7.80000019073486,2.5,4.93589731519902,3.12000007629394,2.79999995231628,1.39999997615814,2,"Plain","Oval","60","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Curved","0","Triangular",TRUE,2,"Axial","Unidirectional convergent","Pointed","Feathered","Convergent",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Inverse",NA,NA,NA
"RF.b_1581","A2R","A2R","126","d","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",51.5999984741211,9.69999980926514,3.5,5.31958757615999,2.7714285169329,3.20000004768372,1.39999997615814,2.28571435869957,"Dihedral flat","Rectangular","75","Abrasion",TRUE,"Moderate",FALSE,TRUE,"Moderate","Curved","0","Trapezoidal",TRUE,2,"Axial","Unidirectional parallel","Pointed","Pointed","Convergent",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1584","A2","A2","92","g","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",37,6.30000019073486,1.29999995231628,5.87301569520812,4.84615417062886,1.70000004768372,0.400000005960464,4.25000005587937,"Linear","Linear","75","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Curved slightly","0","Polyhedral",TRUE,3,"Axial","Unidirectional parallel","Pointed","Pointed","Sub-parallel",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1586","A2","A2","101","g","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",21.3999996185303,3.90000009536743,1.29999995231628,5.48717925518772,3.00000018339892,1.5,0.100000001490116,14.9999997764826,"Linear","Linear","75","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Straight","0","Trapezoidal",TRUE,2,"Axial","Unidirectional convergent","Pointed","Pointed","Convergent",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1589","A2","A2","92","d","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",22,4.90000009536743,1.39999997615814,4.48979583098361,3.50000012772424,1.79999995231628,0.200000002980232,8.99999962747097,"Linear","Linear","60","Abrasion;Pointed scars",FALSE,NA,FALSE,TRUE,"Moderate","Curved slightly","0","Trapezoidal",TRUE,2,"Axial","Unidirectional convergent","Pointed","Pointed","Convergent",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1590","A2","A2","92","d","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Proximal","Mesio-proximal",NA,5.40000009536743,2.29999995231628,0,2.34782617709588,2.20000004768372,0.100000001490116,22.0000001490117,"Linear","Linear","60","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Curved slightly","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1595","A2","A2","100","h","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",29.5,6.69999980926514,2.40000009536743,4.40298519997056,2.79166647626295,1.60000002384186,0.200000002980232,8.00000000000002,"Linear","Linear","75","Abrasion;Hinged scars",FALSE,NA,FALSE,TRUE,"Moderate","Curved slightly","0","Trapezoidal",TRUE,2,"Axial","Unidirectional convergent","Pointed","Pointed","Convergent",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1597","A2","A2","98","i","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",37.2000007629395,9.19999980926514,2.59999990463257,4.04347842762737,3.53846159489197,4.5,0.300000011920929,14.9999994039536,"Linear","Linear","60","Abrasion",FALSE,NA,TRUE,TRUE,"Pronounced","Curved slightly","0","Triangular",TRUE,1,"Off-axis left","Unidirectional parallel","Convex","Feathered","Sub-parallel",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1598","A2","A2","92","d","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",25,5.90000009536743,1.5,4.23728806710182,3.93333339691162,2.20000004768372,0.800000011920929,2.75000001862646,"Plain","Oval","75","Abrasion",FALSE,NA,FALSE,TRUE,"Pronounced","Curved slightly","0","Trapezoidal",TRUE,2,"Axial","Unidirectional transverse","Convex","Feathered","Sub-parallel",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Alternate",NA,NA,NA
"RF.b_1601","A2","A2","98","e","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",16,6,0.899999976158142,2.66666666666667,6.66666684327303,1.70000004768372,0.100000001490116,17.0000002235175,"Linear","Linear","75","Abrasion",FALSE,NA,FALSE,TRUE,"Pronounced","Straight","0","Flat",TRUE,1,"Axial","Unidirectional parallel","Irregular","Feathered","Irregular",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Alternate",NA,NA,NA
"RF.b_1602","A2","A2","101","h","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",17,3.70000004768372,1.39999997615814,4.59459453538179,2.64285722192454,0.200000002980232,0.200000002980232,1,"Punctiform","Punctiform","60","Abrasion",FALSE,NA,TRUE,TRUE,"Moderate","Curved","0","Trapezoidal",TRUE,2,"Axial","Unidirectional transverse","Pointed","Pointed","Convergent",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1607","A2","A2","100","c","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",23.7000007629395,5.09999990463257,1.39999997615814,4.64705906002305,3.64285713677504,2,1,2,"Plain","Triangular","60","Abrasion",FALSE,NA,FALSE,TRUE,"Pronounced","Straight","1L","Triangular",TRUE,1,"Axial","Unidirectional parallel","Pointed","Pointed","Convergent",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1608","A2","A2","136","i","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",16.2000007629395,6.30000019073486,1.39999997615814,2.57142861467911,4.50000021287374,1.29999995231628,0.800000011920929,1.62499991618096,"Plain","Oval","75","Abrasion",FALSE,NA,FALSE,TRUE,"Pronounced","Straight","0","Triangular",TRUE,1,"Axial","Unidirectional parallel","Irregular","Feathered","Sub-parallel",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1609","A2","A2","90","b","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",21,4.80000019073486,1.60000002384186,4.37499982615313,3.0000000745058,2.29999995231628,0.300000011920929,7.66666620307499,"Plain","Linear","60","Abrasion;Hinged scars",FALSE,NA,FALSE,TRUE,"Moderate","Curved slightly","0","Triangular",TRUE,2,"Axial","Unidirectional convergent","Pointed","Pointed","Convergent",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1610","A2","A2tetto","128",NA,"Scaglia.Variegata",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Proximal","Mesio-proximal",NA,8.60000038146973,2.59999990463257,0,3.30769257573687,2.20000004768372,1.39999997615814,1.57142863224964,"Abraded","Oval","75","Abrasion",TRUE,"Moderate",FALSE,TRUE,"Moderate","Straight","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1611","A2","A2","91","f","Scaglia.Variegata",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",31,6.5,1.89999997615814,4.76923076923077,3.4210526745075,3.70000004768372,0.200000002980232,18.4999999627471,"Linear","Linear","75","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Straight","0","Trapezoidal",TRUE,2,"Axial","Unidirectional parallel","Irregular","Feathered","Sub-parallel",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1612","A2","A2","101","g","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",37,8.10000038146973,1.5,4.56790101944247,5.40000025431315,4.09999990463257,0.899999976158142,4.55555557027275,"Plain","Rectangular","75","Abrasion",FALSE,NA,FALSE,TRUE,"Pronounced","Straight","0","Trapezoidal",TRUE,2,"Axial","Unidirectional convergent","Pointed","Step","Convergent",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1615","A2","A2cp","92","g","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",19.2000007629395,4.59999990463257,1.39999997615814,4.17391329586845,3.28571427355008,2.79999995231628,0.899999976158142,3.1111111405455,"Plain","Oval","75","Abrasion",FALSE,NA,FALSE,TRUE,"Pronounced","Curved slightly","0","Triangular",TRUE,1,"Axial","Unidirectional convergent","Pointed","Pointed","Convergent",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1616","A2","A2","120","d","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",22.7000007629395,6,1.70000004768372,3.78333346048992,3.52941166570854,2.79999995231628,1.5,1.86666663487752,"Plain","Oval","75","Abrasion",FALSE,NA,FALSE,TRUE,"Pronounced","Curved","0","Triangular",TRUE,1,"Axial","Unidirectional parallel","Pointed","Feathered","Convergent",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Alternate",NA,NA,NA
"RF.b_1618","A2","A2","95","g","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",19.7999992370605,6.5,1.89999997615814,3.04615372877854,3.4210526745075,2.40000009536743,1,2.40000009536743,"Plain","Rectangular","75","Abrasion;Pointed scars",FALSE,NA,FALSE,TRUE,"Pronounced","Curved slightly","0","Trapezoidal",TRUE,2,"Axial","Unidirectional convergent","Pointed","Pointed","Convergent",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1620","A2","A2","106","a","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",28,6.09999990463257,2.20000004768372,4.59016400618888,2.77272716928119,2,0.200000002980232,9.9999998509884,"Linear","Linear","75","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Curved slightly","0","Triangular",TRUE,2,"Axial","Unidirectional convergent","Pointed","Feathered","Convergent",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Alternate",NA,NA,NA
"RF.b_1627","A2","A2","97","i","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Proximal","Mesio-proximal",NA,9.5,3.20000004768372,0,2.96874995576217,2.20000004768372,0.200000002980232,11.0000000745058,"Linear","Linear","75","No",FALSE,NA,TRUE,FALSE,NA,"Straight","0","Lateral steep",FALSE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1631","A2","A2","98","i","Maiolica",NA,FALSE,"Tool","Blade","Optimal","Blade","0%","no",NA,"Proximal","Mesio-proximal",NA,13,2.29999995231628,0,5.65217403022464,5.80000019073486,2.09999990463257,2.76190497815745,"Plain","Oval","60","Abrasion;Pointed scars",TRUE,"Moderate",FALSE,TRUE,"Pronounced","Curved slightly","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,"Blade retouched","Other","Alternate","Continuous left","Continuous right",NA
"RF.b_1632","A2","A2","101","g","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",29.5,6.90000009536743,2,4.27536225974923,3.45000004768371,3.70000004768372,1.39999997615814,2.64285722192454,"Plain","Winged","75","Abrasion",FALSE,NA,FALSE,TRUE,"Pronounced","Curved slightly","0","Trapezoidal",TRUE,2,"Axial","Unidirectional parallel","Irregular","Feathered","Convergent",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1637","A2","A2","117","i","Scaglia.Variegata",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",29.2999992370605,5.40000009536743,0.899999976158142,5.42592568881554,6.00000026490954,3.09999990463257,0.200000002980232,15.4999992921949,"Linear","Linear","75","Abrasion",FALSE,NA,FALSE,TRUE,"Pronounced","Curved slightly","0","Trapezoidal",TRUE,2,"Axial","Unidirectional convergent","Pointed","Pointed","Convergent",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1641","A2","A2","97","i","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",50.4000015258789,6.59999990463257,3.40000009536743,7.63636397789989,1.94117638809046,2.5,0.200000002980232,12.4999998137355,"Linear","Linear","60","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Curved","0","Triangular",TRUE,1,"Axial","Unidirectional parallel","Pointed","Pointed","Convergent",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Direct",NA,NA,NA
"RF.b_1647","A2","A2","128","i","Maiolica","B1",FALSE,"Blank","Bladelet","Optimal","Bladelet","0%","no",NA,"Complete","Complete",41,6.69999980926514,2.79999995231628,6.11940315928112,2.39285711548767,0.800000011920929,0.400000005960464,2,"Punctiform","Punctiform","75","Abrasion;Pointed scars",FALSE,NA,TRUE,TRUE,"Moderate","Curved","1R","Triangular",TRUE,1,"Axial","Unidirectional convergent","Pointed","Pointed","Convergent",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_1714","A2","A2","107","b","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Proximal","Mesio-proximal",NA,10.1000003814697,1.79999995231628,0,5.61111147168243,1.29999995231628,1,1.29999995231628,"Plain","Oval","75","Abrasion;Pointed scars",FALSE,NA,FALSE,TRUE,"Moderate","Straight","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Alternate",NA,NA,NA
"RF.b_1715","A2R","A2R","116","a","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Proximal","Mesio-proximal",NA,6.09999990463257,1.5,0,4.06666660308838,3,1.10000002384186,2.72727266816068,"Plain","Oval","75","Abrasion",FALSE,NA,FALSE,TRUE,"Pronounced","Straight","0","Triangular",TRUE,2,NA,"Unidirectional convergent",NA,NA,"Sub-parallel",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Alternate",NA,NA,NA
"RF.b_1716","A2","A2","107","i","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Proximal","Mesio-proximal",NA,6.09999990463257,1.29999995231628,0,4.69230779106097,3.20000004768372,1.5,2.13333336512248,"Plain","Oval","60","Abrasion",FALSE,NA,FALSE,TRUE,"Pronounced","Curved","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Alternate",NA,NA,NA
"RF.b_1717","A2","A2","108","g","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Proximal","Mesio-proximal",NA,8.89999961853027,1.60000002384186,0,5.56249967869371,2.40000009536743,1.10000002384186,2.18181822122621,"Plain","Winged","75","Abrasion",TRUE,"Moderate",FALSE,TRUE,"Pronounced","Straight","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Alternate",NA,NA,NA
"RF.b_1718","A2","A2base","107","g","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Proximal","Mesio-proximal",NA,6.30000019073486,2.29999995231628,0,2.73913057449861,1.5,0.699999988079071,2.14285717934978,"Plain","Triangular","75","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Curved slightly","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Alternate",NA,NA,NA
"RF.b_1719","A2","A2","107","g","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Proximal","Mesio-proximal",NA,11.6999998092651,3.40000009536743,0,3.44117631796734,3.29999995231628,1.5,2.19999996821085,"Plain","Oval","75","Abrasion",FALSE,NA,TRUE,TRUE,"Pronounced","Curved","0","Triangular",TRUE,1,NA,"Unidirectional transverse",NA,NA,"Convergent",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Alternate",NA,NA,NA
"RF.b_1720","A2","A2","107","g","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Proximal","Mesio-proximal",NA,4.69999980926514,1.39999997615814,0,3.35714277807548,2.90000009536743,0.800000011920929,3.62500006519258,"Plain","Oval","75","Abrasion",TRUE,"Moderate",FALSE,TRUE,"Pronounced","Curved slightly","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Alternate",NA,NA,NA
"RF.b_1721","A2","A2","97","d","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Proximal","Mesio-proximal",NA,7.40000009536743,1.60000002384186,0,4.62499999068677,3.09999990463257,0.100000001490116,30.9999985843898,"Plain","Linear","75","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Straight","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Alternate",NA,NA,NA
"RF.b_1722","A2","A2tetto","117",NA,"Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Proximal","Mesio-proximal",NA,6.59999990463257,1.5,0,4.39999993642171,3,1.39999997615814,2.14285717934979,"Plain","Oval","75","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Straight","0","Lateral steep",FALSE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Alternate",NA,NA,NA
"RF.b_1724","A2","A2base","98","c","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Proximal","Mesio-proximal",NA,5,1.10000002384186,0,4.54545444693447,2.70000004768372,0.899999976158142,3.00000013245477,"Plain","Linear","75","Abrasion",FALSE,NA,TRUE,TRUE,"Moderate","Straight","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Alternate",NA,NA,NA
"RF.b_1725","A2","A2","108","e","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Proximal","Proximal",NA,6.09999990463257,1.10000002384186,0,5.54545433856239,2.29999995231628,0.400000005960464,5.74999979510903,"Linear","Linear","75",NA,FALSE,NA,FALSE,TRUE,"Moderate","Straight","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Alternate",NA,NA,NA
"RF.b_1727","A2","A2","117","i","Scaglia.Rossa",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Proximal","Proximal",NA,5.5,1.20000004768372,0,4.58333315120802,2.79999995231628,0.5,5.59999990463256,"Linear","Linear","60","Abrasion",FALSE,NA,FALSE,TRUE,"Pronounced","Straight","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Alternate",NA,NA,NA
"RF.b_1728","A2","A2base","107","g","Maiolica",NA,FALSE,"Tool","Bladelet","Optimal","Bladelet","0%","no",NA,"Proximal","Mesio-proximal",NA,5.19999980926514,1.60000002384186,0,3.24999983236194,2.90000009536743,0.200000002980232,14.5000002607703,"Linear","Linear","75","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Curved slightly","0","Triangular",TRUE,3,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,"Bladelet retouched","Bladelet retouched","Alternate",NA,NA,NA
