ID,Site,Layer,Raw_material,Class,Blank,Technology,Core_classification,Cortex,Preservation,Volume,Surface,Length,Width,Thickness,File_list,Model_unit,#_of_polygons,Avg_edge_length(mm)/Resolution,Resolution_score,Scanner,Scan_software,Postprocessing_software,Coating
CTC_1,Castelcivita,rsa',Fine-grained chert,Core,Other,Other,Semi-circumferential,0%,Other,22491.4,5305.13,59.5,36.09999847,26.70000076,CTC_1.ply,1 unit = 1mm,600000,0.151646,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_10,Castelcivita,rsa',Fine-grained chert,Core,Other,Other,Multi-platform,33-66%,Other,4184.02,1628.96,31.60000038,17.20000076,18.10000038,CTC_10.ply,1 unit = 1mm,434310,0.095818,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_100,Castelcivita,rsa',Fine-grained chert,Core-Tool,Other,Other,Carinated,1-33%,Other,10913.76,2761.13,24.39999962,36.40000153,28.89999962,CTC_100.ply,1 unit = 1mm,500000,0.115667,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1000,Castelcivita,gic,Fine-grained chert,Core-Tool,Other,Other,Initial carinated,33-66%,Other,7064.75,2514.46,36.59999847,18.10000038,22.20000076,CTC_1000.ply,1 unit = 1mm,600000,0.104643,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1002,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Optimal,Carinated,0%,Other,3383.35,1702.22,16,24.39999962,33.90000153,CTC_1002.ply,1 unit = 1mm,300000,0.120272,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1003,Castelcivita,gic,Radiolarite,Tool,Flake,Optimal,NA,0%,Complete,2679.1,1491.73,34.40000153,22.60000038,7.599999905,CTC_1003.ply,1 unit = 1mm,300000,0.112938,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1004,Castelcivita,gic,Fine-grained chert,Core-Tool,Undetermined,Other,Carinated,0%,Other,270.1,284.75,10.10000038,13.80000019,7.5,CTC_1004.ply,1 unit = 1mm,74870,0.100833,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1006,Castelcivita,gic,Fine-grained chert,Core,Other,Other,Semi-circumferential,0%,Other,7712.54,2629.17,27.89999962,22.29999924,33.59999847,CTC_1006.ply,1 unit = 1mm,300000,0.15026,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1007,Castelcivita,gic,Fine-grained chert,Blank,Flake,Maintenance,NA,0%,Complete,4435.96,2172.98,55,26,13.30000019,CTC_1007.ply,1 unit = 1mm,300000,0.135786,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1008,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Optimal,Carinated,0%,Other,11304.57,3395.87,23.60000038,34.59999847,46.40000153,CTC_1008.ply,1 unit = 1mm,600000,0.117199,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1009,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Semi-cortical,Carinated,1-33%,Other,18362.89,4782.81,23.29999924,47.70000076,45.29999924,CTC_1009.ply,1 unit = 1mm,600000,0.138892,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_101,Castelcivita,rsa',Fine-grained chert,Core-Tool,Flake,Optimal,Carinated,0%,Undetermined,5374.57,1953.65,17.39999962,24.70000076,15.39999962,CTC_101.ply,1 unit = 1mm,500000,0.098155,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1010,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Semi-cortical,Initial carinated,33-66%,Other,12236.49,3452.59,25,36.70000076,44.79999924,CTC_1010.ply,1 unit = 1mm,600000,0.121442,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1011,Castelcivita,gic,Fine-grained chert,Blank,Blade,Maintenance,NA,0%,Complete,3567.25,2024,49.09999847,20.79999924,10,CTC_1011.ply,1 unit = 1mm,300000,0.130752,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1013,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,54.16,144.29,18.39999962,4,1.200000048,CTC_1013.ply,1 unit = 1mm,403266,0.030693,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1014,Castelcivita,gic,Fine-grained chert,Tool,Blade,Optimal,NA,0%,Complete,6100.74,2859.44,63.70000076,23.5,10.19999981,CTC_1014.ply,1 unit = 1mm,300000,0.1573,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1015,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Optimal,Initial carinated,0%,Other,4320.74,1775.08,19.39999962,30.70000076,22.89999962,CTC_1015.ply,1 unit = 1mm,300000,0.12288,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1016,Castelcivita,gic,Fine-grained chert,Blank,Blade,Optimal,NA,0%,Complete,1439.8,1301.68,50.29999924,13.39999962,5.099999905,CTC_1016.ply,1 unit = 1mm,300000,0.102565,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1018,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Semi-cortical,Multi-platform carinated,33-66%,Other,7055.39,2593.5,19.20000076,37.29999924,29.5,CTC_1018.ply,1 unit = 1mm,300000,0.148881,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1019,Castelcivita,gic,Fine-grained chert,Core,Other,Other,Bipolar,0%,Other,1251.71,973.87,35,14.39999962,7.5,CTC_1019.ply,1 unit = 1mm,254638,0.101001,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_102,Castelcivita,rsa',Coarse-grained chert,Tool,Blade,Optimal,NA,0%,Distal,1201.58,977.01,24.70000076,18.79999924,5.800000191,CTC_102.ply,1 unit = 1mm,226358,0.105415,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1020,Castelcivita,gic,Fine-grained chert,Tool,Blade,Optimal,NA,0%,Distal,2033.6,1251.48,NA,21.70000076,7.599999905,CTC_1020.ply,1 unit = 1mm,300000,0.104323,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1022,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,41.09,121.56,13,5.900000095,1.5,CTC_1022.ply,1 unit = 1mm,324814,0.031235,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1023,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Optimal,Burin core,0%,Other,2208.69,1144.72,33.40000153,12.10000038,16.20000076,CTC_1023.ply,1 unit = 1mm,299548,0.100766,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1024,Castelcivita,gic,Fine-grained chert,Core,Flake,Semi-cortical,Semi-circumferential,1-33%,Distal,2091.12,1173.2,26.39999962,25.5,12.30000019,CTC_1024.ply,1 unit = 1mm,300000,0.10118,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1025,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,98.99,179.12,17.70000076,5,2.099999905,CTC_1025.ply,1 unit = 1mm,494818,0.030813,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1026,Castelcivita,gic,Radiolarite,Core-Tool,Flake,Optimal,Carinated,0%,Other,2348.56,1305.23,13.60000038,23.10000038,28.79999924,CTC_1026.ply,1 unit = 1mm,300000,0.106012,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_103,Castelcivita,rsa',Coarse-grained chert,Core-Tool,Undetermined,Other,Multi-platform carinated,0%,Other,7575.93,2496.92,22.20000076,34.09999847,26.10000038,CTC_103.ply,1 unit = 1mm,500000,0.109574,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1034,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,12.65,41.63,7.199999809,3.5,1.299999952,CTC_1034.ply,1 unit = 1mm,113018,0.031066,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1035,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,71.43,153.52,18.20000076,4.800000191,2,CTC_1035.ply,1 unit = 1mm,234094,0.041484,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_104,Castelcivita,rsa',Coarse-grained chert,Core,Other,Other,Tested raw material,0%,Other,84400.86,13165.47,84.30000305,53.09999847,47.5,CTC_104.ply,1 unit = 1mm,499744,0.262705,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_105,Castelcivita,rsa',Fine-grained chert,Tool,Flake,Optimal,NA,0%,Complete,3618.94,1643.89,28.5,23.29999924,13.19999981,CTC_105.ply,1 unit = 1mm,300000,0.114395,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1054,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,247.56,276.86,16.29999924,8.899999619,4.900000095,CTC_1054.ply,1 unit = 1mm,440956,0.039423,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1055,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,70.16,167.56,19.29999924,4.599999905,1.299999952,CTC_1055.ply,1 unit = 1mm,450988,0.031144,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1056,Castelcivita,gic,Radiolarite,Tool,Bladelet,Optimal,NA,0%,Complete,55.45,174.99,21.60000038,4.800000191,1,CTC_1056.ply,1 unit = 1mm,487648,0.030443,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1057,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,111.73,219.72,19.60000038,5.599999905,2.099999905,CTC_1057.ply,1 unit = 1mm,592686,0.03106,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1058,Castelcivita,gic,Radiolarite,Tool,Bladelet,Optimal,NA,0%,Complete,21.72,69.24,9.199999809,4.099999905,1,CTC_1058.ply,1 unit = 1mm,106984,0.041265,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1060,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,72.6,174.98,14.89999962,6.400000095,1.600000024,CTC_1060.ply,1 unit = 1mm,259268,0.04194,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1061,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,16.62,64.76,10.10000038,3.5,1,CTC_1061.ply,1 unit = 1mm,99900,0.040415,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1067,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,111.12,197.5,14.5,7.300000191,2.099999905,CTC_1067.ply,1 unit = 1mm,533284,0.031106,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1071,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,226.35,383.23,34.70000076,5.900000095,2.400000095,CTC_1071.ply,1 unit = 1mm,997864,0.031505,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1088,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Optimal,Carinated,0%,Other,5577.26,2133.8,15.10000038,31,31.5,CTC_1088.ply,1 unit = 1mm,300000,0.134925,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1089,Castelcivita,gic,Fine-grained chert,Tool,Flake,Optimal,NA,0%,Complete,1737.91,1061.89,24.20000076,18.89999962,6.800000191,CTC_1089.ply,1 unit = 1mm,274780,0.100877,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1090,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,38.61,105.94,14,3.700000048,1.5,CTC_1090.ply,1 unit = 1mm,289486,0.030949,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1091,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,55.59,151.99,14.19999981,7.099999905,1.399999976,CTC_1091.ply,1 unit = 1mm,400194,0.03145,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1092,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,25.96,81.77,10.19999981,5.099999905,1.100000024,CTC_1092.ply,1 unit = 1mm,121788,0.041841,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1094,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,8.83,31.49,5.800000191,3,0.699999988,CTC_1094.ply,1 unit = 1mm,87002,0.030803,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1095,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,4.62,21.86,5,2.200000048,0.5,CTC_1095.ply,1 unit = 1mm,59758,0.030926,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1096,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,47.11,128.15,15,4.699999809,1.600000024,CTC_1096.ply,1 unit = 1mm,337804,0.031405,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_11,Castelcivita,rsa',Coarse-grained chert,Core,Other,Other,Semi-circumferential,33-66%,Other,29203.44,5725.89,39,45.79999924,37,CTC_11.ply,1 unit = 1mm,598582,0.151899,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1120,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,230.16,366.18,21.10000038,11.10000038,2.5,CTC_1120.ply,1 unit = 1mm,600000,0.039711,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1127,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Undetermined,Carinated,0%,Distal,2225.12,1174.82,13,25.89999962,20.39999962,CTC_1127.ply,1 unit = 1mm,300000,0.101624,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1131,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Semi-cortical,NA,33-66%,Complete,56.34,141.12,15.89999962,4.800000191,1.5,CTC_1131.ply,1 unit = 1mm,376784,0.031339,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1137,Castelcivita,gic,Coarse-grained chert,Blank,Flake,Maintenance,NA,0%,Complete,3576.4,2496.29,36.20000076,45.09999847,7.300000191,CTC_1137.ply,1 unit = 1mm,600454,0.103875,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1149,Castelcivita,gic,Fine-grained chert,Blank,Flake,Maintenance,NA,0%,Proximal,2576.28,1403.03,19.60000038,33.5,8.600000381,CTC_1149.ply,1 unit = 1mm,353182,0.102523,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1152,Castelcivita,gic,Fine-grained chert,Tool,Flake,Undetermined,NA,0%,Complete,2524.13,1438.88,30.79999924,23.60000038,9.300000191,CTC_1152.ply,1 unit = 1mm,377830,0.100652,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1157,Castelcivita,ars,Fine-grained chert,Tool,Blade,Maintenance,NA,0%,Distal,3558.51,1875.43,49.09999847,18,11,CTC_1157.ply,1 unit = 1mm,471476,0.102135,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1158,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,49.72,144.78,17.39999962,4.5,1.5,CTC_1158.ply,1 unit = 1mm,398946,0.030837,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1159,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,23.87,77.62,10.30000019,4.599999905,1.399999976,CTC_1159.ply,1 unit = 1mm,219656,0.029901,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1161,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,18.08,66.25,9.800000191,4,1,CTC_1161.ply,1 unit = 1mm,172774,0.031551,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1166,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,9.89,40.55,7.599999905,3.299999952,0.800000012,CTC_1166.ply,1 unit = 1mm,111226,0.030926,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1168,Castelcivita,gic,Fine-grained chert,Tool,Flake,Maintenance,NA,0%,Complete,5658.79,2565.49,41.70000076,27.60000038,13,CTC_1168.ply,1 unit = 1mm,662060,0.101204,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_12,Castelcivita,rsa',Coarse-grained chert,Core,Other,Other,Multi-platform,1-33%,Other,21731.74,4951.77,39.09999847,46.20000076,25.20000076,CTC_12.ply,1 unit = 1mm,599938,0.141004,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1287,Castelcivita,gic,Fine-grained chert,Core,Other,Other,Initial semi-circumferential,66-99%,Other,128446.61,15070.97,55.79999924,66.40000153,57.5,CTC_1287.ply,1 unit = 1mm,600000,0.255136,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1288,Castelcivita,gic,Fine-grained chert,Core,Other,Other,Initial narrow-sided,66-99%,Other,25008.38,5497.41,48.40000153,29,41,CTC_1288.ply,1 unit = 1mm,600000,0.153969,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1289,Castelcivita,gic,Quartzite,Blank,Flake,Initialization,NA,66-99%,Complete,38901,8410.3,75,45.29999924,30,CTC_1289.ply,1 unit = 1mm,600000,0.190318,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1290,Castelcivita,gic,Fine-grained chert,Tool,Flake,Optimal,NA,0%,Complete,4479.58,2272.45,37.29999924,30.60000038,10.69999981,CTC_1290.ply,1 unit = 1mm,300000,0.138677,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1292,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,82.26,181.21,18.60000038,6.099999905,2.099999905,CTC_1292.ply,1 unit = 1mm,479016,0.030675,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1293,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,67.15,146.58,16.29999924,5.199999809,1.700000048,CTC_1293.ply,1 unit = 1mm,399130,0.030993,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1294,Castelcivita,gic,Fine-grained chert,Core,Flake,Initialization,Multidirectional,66-99%,Other,24489.12,6270.59,56.29999924,40.40000153,20,CTC_1294.ply,1 unit = 1mm,300000,0.232492,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1295,Castelcivita,gic,Fine-grained chert,Core,Other,Other,Narrow-sided,0%,Other,4123.1,1684.6,35.29999924,19.10000038,21.39999962,CTC_1295.ply,1 unit = 1mm,300000,0.119421,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1296,Castelcivita,gic,Fine-grained chert,Tool,Blade,Optimal,NA,0%,Distal,3095.04,2023.18,NA,23.70000076,6,CTC_1296.ply,1 unit = 1mm,300000,0.130225,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1297,Castelcivita,gic,Fine-grained chert,Blank,Flake,Initialization,NA,1-33%,Complete,2571.81,1336.5,38.20000076,16.79999924,12.39999962,CTC_1297.ply,1 unit = 1mm,300000,0.107486,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1299,Castelcivita,gic,Fine-grained chert,Tool,Blade,Optimal,NA,0%,Distal,2406.12,1290.72,33.29999924,17.29999924,9.399999619,CTC_1299.ply,1 unit = 1mm,300000,0.105558,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_13,Castelcivita,rsa',Fine-grained chert,Core,Other,Other,Initial semi-circumferential,33-66%,Other,15127.32,3918.01,36.20000076,41.79999924,37.29999924,CTC_13.ply,1 unit = 1mm,600000,0.125307,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1304,Castelcivita,gic,Fine-grained chert,Core-Tool,Flake,Optimal,Carinated,0%,Other,2877.34,1352.95,14.60000038,21.70000076,17.20000076,CTC_1304.ply,1 unit = 1mm,300000,0.107678,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1305,Castelcivita,gic,Fine-grained chert,Tool,Flake,Optimal,NA,0%,Complete,10609.78,3305.53,40.5,40,16.89999962,CTC_1305.ply,1 unit = 1mm,300000,0.169544,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1308,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,23.88,71.75,9.5,4.599999905,1.100000024,CTC_1308.ply,1 unit = 1mm,192564,0.031188,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1314,Castelcivita,gic,Fine-grained chert,Core,Other,Other,Multidirectional,0%,Other,15671.08,4156.48,25.10000038,32.40000153,32.59999847,CTC_1314.ply,1 unit = 1mm,300000,0.19091,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1322,Castelcivita,gic,Fine-grained chert,Blank,Flake,Maintenance,NA,33-66%,Complete,3805.64,1841.69,37.59999847,24.70000076,12.19999981,CTC_1322.ply,1 unit = 1mm,300000,0.124735,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1323,Castelcivita,gic,Fine-grained chert,Blank,Flake,Maintenance,NA,1-33%,Complete,1732.38,1159.05,33,18.10000038,7.099999905,CTC_1323.ply,1 unit = 1mm,296880,0.101384,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1328,Castelcivita,gic,Fine-grained chert,Core,Other,Other,Semi-circumferential,1-33%,Other,15743.11,4297.26,52.70000076,37.5,25.5,CTC_1328.ply,1 unit = 1mm,600000,0.135168,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1329,Castelcivita,gic,Fine-grained chert,Core,Other,Other,Wide-faced flat,0%,Other,4779.1,1874.18,29.89999962,32.09999847,15.19999981,CTC_1329.ply,1 unit = 1mm,470458,0.102164,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1330,Castelcivita,gic,Fine-grained chert,Tool,Blade,Optimal,NA,0%,Complete,1784.42,1401.94,48.29999924,17,5.300000191,CTC_1330.ply,1 unit = 1mm,356224,0.102,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1331,Castelcivita,ars,Fine-grained chert,Core-Tool,Flake,Optimal,Initial carinated,0%,Complete,3317.91,1521.28,34.20000076,19.60000038,10,CTC_1331.ply,1 unit = 1mm,397584,0.100423,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1332,Castelcivita,ars,Fine-grained chert,Core,Other,Other,Semi-circumferential,1-33%,Other,7946.59,2766.38,38.09999847,33.20000076,30,CTC_1332.ply,1 unit = 1mm,600000,0.109185,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1333,Castelcivita,rsa',Fine-grained chert,Core,Other,Other,Wide-faced flat,1-33%,Other,20186,5132.35,53.2,38.5,20,CTC_1333.ply,1 unit = 1mm,600000,0.148384,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
CTC_1336,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,71.74,169.85,17.79999924,5.599999905,1.700000048,CTC_1336.ply,1 unit = 1mm,472396,0.030628,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
CTC_1337,Castelcivita,gic,Fine-grained chert,Tool,Bladelet,Optimal,NA,0%,Complete,87.37,178.42,17.79999924,5.199999809,2.200000048,CTC_1337.ply,1 unit = 1mm,485572,0.030975,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
