ID,Site,Layer,Raw_material,Class,Blank,Technology,Core_classification,Cortex,Preservation,Volume,Surface,Length,Width,Thickness,File_list,Model_unit,#_of_polygons,Avg_edge_length(mm)/Resolution,Resolution_score,Scanner,Scan_software,Postprocessing_software,Coating
Ca_1527,Cala,AU10,Jasper,Tool,Flake,Optimal,NA,0%,Complete,1442.835938,814.4264143,23,16.79999924,7.900000095,Ca_1527.ply,1 unit = 1mm,600000,0.059123,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_1528,Cala,AU10,Chert,Blank,Flake,Maintenance,NA,0%,Complete,922.4997559,648.1758049,14.60000038,19,8.800000191,Ca_1528.ply,1 unit = 1mm,600000,0.053183,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_1529,Cala,AU10,Chert,Tool,Bladelet,Optimal,NA,0%,Proximal,136.5961456,205.5684949,15.10000038,6.099999905,2.599999905,Ca_1529.ply,1 unit = 1mm,196470,0.052391,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,Yes
Ca_153,Cala,AU12,Jasper,Core-Tool,Other,Other,Carinated,0%,Other,13036.79004,3628.614298,24.5,39.09999847,46.40000153,Ca_153.ply,1 unit = 1mm,600000,0.124373,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_1531,Cala,AU10,Unknown,Core,Other,Other,Multidirectional,0%,Other,6108.395508,2251.108334,35.59999847,29.5,16.39999962,Ca_1531.ply,1 unit = 1mm,600000,0.098749,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_1532,Cala,AU10,Chert,Core,Other,Other,Multidirectional,0%,Other,6352.922852,2191.784972,40.90000153,24.60000038,19.79999924,Ca_1532.ply,1 unit = 1mm,596976,0.09845,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_1533,Cala,AU10,Jasper,Core-Tool,Flake,Semi-cortical,Carinated,1-33%,Undetermined,4730.017578,1784.76396,21.5,25.5,29.20000076,Ca_1533.ply,1 unit = 1mm,600000,0.087509,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_1534,Cala,AU10,Chert,Core,Other,Other,Bipolar,0%,Other,6870.780762,2224.378259,26.20000076,32.90000153,20.20000076,Ca_1534.ply,1 unit = 1mm,600000,0.097088,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_1535,Cala,AU10,Unknown,Core,Other,Other,Shatter laminar,1-33%,Other,17088.49023,3740.131282,31.10000038,38.40000153,37.90000153,Ca_1535.ply,1 unit = 1mm,600000,0.12693,Moderate-detail,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_1536,Cala,AU10,Jasper,Core,Other,Other,Multidirectional,0%,Other,3873.097168,1539.600804,29.89999962,21.70000076,14,Ca_1536.ply,1 unit = 1mm,600000,0.081767,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_1537,Cala,AU11,Chert,Core-Tool,Flake,Semi-cortical,Carinated,1-33%,Undetermined,2476.556152,1091.593026,13,21.60000038,21.5,Ca_1537.ply,1 unit = 1mm,600000,0.068402,Ultra-detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_1538,Cala,AU11,Jasper,Core-Tool,Other,Other,Carinated,33-66%,Other,8677.043945,2414.651108,18,27.5,37.5,Ca_1538.ply,1 unit = 1mm,600000,0.102024,Detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_1539,Cala,AU10,Chert,Core,Other,Other,Multidirectional,0%,Other,10834.14258,3118.548628,37.79999924,31.70000076,16.39999962,Ca_1539.ply,1 unit = 1mm,600000,0.11742,Detailed,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_154,Cala,AU12,Chert,Core-Tool,Other,Other,Carinated,1-33%,Other,8960.771484,2642.2004,23.10000038,25.60000038,22.79999924,Ca_154.ply,1 unit = 1mm,600000,0.10717,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_1541,Cala,AU10,Chert,Blank,Flake,Semi-cortical,NA,33-66%,Complete,16532.08984,5037.783935,52,45.70000076,16.39999962,Ca_1541.ply,1 unit = 1mm,600000,0.14844,Moderate-detail,Artec.Micro-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_155,Cala,AU12,Chert,Core-Tool,Flake,Optimal,Carinated,0%,Complete,2322.587402,1115.36949,24,21.79999924,9.699999809,Ca_155.ply,1 unit = 1mm,284316,0.102259,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_156,Cala,AU12,Chert,Core-Tool,Other,Other,Carinated,1-33%,Other,2462.423828,1119.727161,18.89999962,18.20000076,19.5,Ca_156.ply,1 unit = 1mm,282870,0.102165,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_157,Cala,AU12,Chert,Core-Tool,Flake,Semi-cortical,Carinated,33-66%,Complete,2619.868408,1410.312073,12.69999981,19.5,12.60000038,Ca_157.ply,1 unit = 1mm,362522,0.101467,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_158,Cala,AU12,Chert,Tool,Flake,Optimal,NA,0%,Complete,4144.159668,1605.494655,29.29999924,23.29999924,13.5,Ca_158.ply,1 unit = 1mm,415318,0.101576,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_159,Cala,AU12,Chert,Core-Tool,Flake,Undetermined,Carinated,0%,Complete,2337.255371,1069.15383,12,23.60000038,23.39999962,Ca_159.ply,1 unit = 1mm,268912,0.102268,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_16,Cala,AU12,Chert,Tool,Flake,Maintenance,NA,0%,Complete,2401.36377,1361.466978,33.79999924,19.89999962,15.19999981,Ca_16.ply,1 unit = 1mm,300000,0.108267,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_160,Cala,AU12,Jasper,Core-Tool,Flake,Semi-cortical,Carinated,1-33%,Complete,4324.145996,1675.402398,31,26.60000038,14.30000019,Ca_160.ply,1 unit = 1mm,447712,0.099954,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_161,Cala,AU12,Chert,Core-Tool,Other,Other,Multi-platform,33-66%,Other,3483.040771,1530.433362,30,24.70000076,11.39999962,Ca_161.ply,1 unit = 1mm,389154,0.101643,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_162,Cala,AU11,Chert,Tool,Blade,Optimal,NA,0%,Complete,837.7981567,813.300498,30.5,14.10000038,4.300000191,Ca_162.ply,1 unit = 1mm,198504,0.103865,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_163,Cala,AU11,Chert,Tool,Blade,Optimal,NA,0%,Distal,3110.445068,1628.463724,37.40000153,24.89999962,10,Ca_163.ply,1 unit = 1mm,414202,0.102078,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_164,Cala,AU12,Chert,Tool,Blade,Optimal,NA,0%,Complete,1887.519165,1889.500394,68.30000305,16.60000038,3.599999905,Ca_164.ply,1 unit = 1mm,478544,0.102035,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_165,Cala,AU12,Jasper,Tool,Flake,Optimal,NA,0%,Complete,2575.018799,1513.413192,36,25.5,8.100000381,Ca_165.ply,1 unit = 1mm,396048,0.100851,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_166,Cala,AU13,Jasper,Tool,Blade,Optimal,NA,0%,Distal,3569.992432,2399.151782,54.79999924,23.60000038,6.599999905,Ca_166.ply,1 unit = 1mm,596924,0.102552,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_167,Cala,AU13,Chert,Tool,Blade,Optimal,NA,0%,Distal,1516.787476,1098.482779,35.70000076,14.60000038,4.800000191,Ca_167.ply,1 unit = 1mm,275708,0.102812,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_168,Cala,AU13,Chert,Tool,Blade,Optimal,NA,0%,Proximal,2880.496826,1853.117954,44.5,22.60000038,5.900000095,Ca_168.ply,1 unit = 1mm,478448,0.101656,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_169,Cala,AU11,Chert,Tool,Blade,Maintenance,NA,0%,Distal,3955.237061,2078.762299,50.29999924,20.20000076,7.400000095,Ca_169.ply,1 unit = 1mm,539018,0.100963,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_17,Cala,AU12,Jasper,Tool,Flake,Semi-cortical,NA,1-33%,Complete,2213.66626,1169.059965,24.10000038,21.89999962,7.800000191,Ca_17.ply,1 unit = 1mm,292316,0.102717,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_170,Cala,AU11,Jasper,Tool,Flake,Optimal,NA,0%,Proximal,1288.262817,920.3571057,23.39999962,19.79999924,6.400000095,Ca_170.ply,1 unit = 1mm,218130,0.104175,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_171,Cala,AU11,Jasper,Tool,Flake,Optimal,NA,0%,Complete,1958.586792,1231.76702,33,22.10000038,8.399999619,Ca_171.ply,1 unit = 1mm,303404,0.10312,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_172,Cala,AU11,Chert,Blank,Blade,Maintenance,NA,33-66%,Mesial,4978.31543,2431.015036,49.59999847,24.29999924,10.60000038,Ca_172.ply,1 unit = 1mm,600000,0.103409,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_173,Cala,AU11,Chert,Tool,Blade,Optimal,NA,0%,Mesial,1727.556152,1314.22107,35.09999847,17.79999924,5.300000191,Ca_173.ply,1 unit = 1mm,309484,0.10457,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_177,Cala,AU12,Jasper,Tool,Flake,Semi-cortical,NA,1-33%,Complete,5401.664551,2242.365902,45.79999924,26.5,10.10000038,Ca_177.ply,1 unit = 1mm,580234,0.101572,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_178,Cala,AU12,Jasper,Tool,Flake,Semi-cortical,NA,1-33%,Distal,2354.558838,1477.911417,32,25.60000038,6,Ca_178.ply,1 unit = 1mm,359744,0.103766,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_18,Cala,AU12,Jasper,Tool,Flake,Optimal,NA,0%,Distal,798.2290039,694.3687178,22.79999924,17.89999962,5.800000191,Ca_18.ply,1 unit = 1mm,176080,0.102223,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_182,Cala,AU10,Jasper,Tool,Blade,Optimal,NA,0%,Undetermined,892.2716675,752.0554275,31.70000076,12,5.800000191,Ca_182.ply,1 unit = 1mm,190366,0.102066,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_183,Cala,AU10,Chert,Tool,Flake,Maintenance,NA,0%,Complete,2279.400146,1229.011794,34,20.29999924,7.900000095,Ca_183.ply,1 unit = 1mm,312516,0.102166,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_188,Cala,AU10,Quartzite,Tool,Flake,Optimal,NA,0%,Proximal,587.7836914,601.1202109,17.5,19.60000038,4.599999905,Ca_188.ply,1 unit = 1mm,140114,0.101466,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_19,Cala,AU12,Unknown,Tool,Flake,Semi-cortical,NA,1-33%,Distal,1012.051208,709.6344287,24.70000076,15,6,Ca_19.ply,1 unit = 1mm,177740,0.102821,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_191,Cala,AU12,Limestone,Core,Other,Other,Tested,100%,Other,32531.86133,6488.72074,67.30000305,48.79999924,19.10000038,Ca_191.ply,1 unit = 1mm,600000,0.168095,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_192,Cala,AU12,Jasper,Core,Other,Other,Tested,66-99%,Other,73402.58594,11378.64055,44,39,94,Ca_192.ply,1 unit = 1mm,600000,0.22318,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_194,Cala,AU12,Chert,Tool,Blade,Optimal,NA,0%,Proximal,1124.935791,1050.161707,34,21.20000076,3.299999952,Ca_194.ply,1 unit = 1mm,238392,0.106597,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_199,Cala,AU10,Chert,Tool,Flake,Optimal,NA,0%,Complete,3253.911133,2058.968424,45,28,7,Ca_199.ply,1 unit = 1mm,555858,0.095491,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_2,Cala,AU12,Jasper,Core-Tool,Flake,Semi-cortical,Carinated,1-33%,Undetermined,3555.448975,1460.136173,17.79999924,25.70000076,25.5,Ca_2.ply,1 unit = 1mm,300000,0.112075,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_20,Cala,AU12,Jasper,Tool,Flake,Optimal,NA,0%,Distal,1601.66333,1025.128817,27.29999924,16.60000038,8.300000191,Ca_20.ply,1 unit = 1mm,262268,0.101671,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_203,Cala,AU11,Chert,Tool,Flake,Optimal,NA,0%,Complete,492.0076294,468.4737607,16.79999924,15.69999981,4.099999905,Ca_203.ply,1 unit = 1mm,81914,0.11739,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_204,Cala,AU11,Chert,Core,Other,Other,Multidirectional,1-33%,Other,46434.75391,9244.392112,65.5,57.59999847,22.39999962,Ca_204.ply,1 unit = 1mm,600000,0.201357,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_205,Cala,AU13,Chert,Core,Other,Other,Multidirectional,0%,Other,37161.23828,7347.983515,62.29999924,46.79999924,35,Ca_205.ply,1 unit = 1mm,600000,0.178615,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_207,Cala,AU13,Quartzite,Core,Other,Other,Discoid,33-66%,Other,42735.57422,7314.789655,60,49.70000076,36.09999847,Ca_207.ply,1 unit = 1mm,600000,0.178925,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_209,Cala,AU13,Quartzite,Core,Other,Other,Parallel,33-66%,Other,14500.42969,3984.724525,41,42,18,Ca_209.ply,1 unit = 1mm,600000,0.130219,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_21,Cala,AU12,Jasper,Tool,Blade,Optimal,NA,0%,Distal,863.4555054,729.6281264,26,13,5,Ca_21.ply,1 unit = 1mm,183858,0.101681,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_210,Cala,AU11,Chert,Core,Other,Other,Parallel,33-66%,Other,17116.44922,4079.56438,46.29999924,39.70000076,23,Ca_210.ply,1 unit = 1mm,600000,0.12808,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_211,Cala,AU13,Chert,Core,Other,Other,Parallel,1-33%,Other,6799.277344,2428.551247,31.10000038,35,14.30000019,Ca_211.ply,1 unit = 1mm,600000,0.103132,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_212,Cala,AU11,Chert,Core,Other,Other,Bipolar,66-99%,Other,12775.79297,3585.533624,45,37,18,Ca_212.ply,1 unit = 1mm,600000,0.123487,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_213,Cala,AU13,Jasper,Core,Other,Other,Platform flake,0%,Other,4747.069336,1775.500593,17.39999962,25,32,Ca_213.ply,1 unit = 1mm,474116,0.099727,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_214,Cala,AU12,Jasper,Core,Other,Other,Multidirectional,33-66%,Other,90452.41406,13550.67369,71.30000305,69.19999695,34.70000076,Ca_214.ply,1 unit = 1mm,600000,0.243376,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_215,Cala,AU12,Chert,Core,Other,Other,Tested,66-99%,Other,73711.83594,9995.765123,55,50,43,Ca_215.ply,1 unit = 1mm,600000,0.21004,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_216,Cala,AU12,Chert,Core,Other,Other,Multidirectional,33-66%,Other,15214.80371,3688.450149,43,31,30,Ca_216.ply,1 unit = 1mm,600000,0.124976,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_217,Cala,AU12,Siliceous limestone,Core,Other,Other,Multidirectional,33-66%,Other,24631.63672,5496.840507,61,35.70000076,26.20000076,Ca_217.ply,1 unit = 1mm,600000,0.149057,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_218,Cala,AU12,Jasper,Core,Other,Other,Platform flake,66-99%,Other,13073.15723,3410.762187,29,39.40000153,22.29999924,Ca_218.ply,1 unit = 1mm,600000,0.120059,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_219,Cala,AU13,Chert,Core,Other,Other,Multidirectional,33-66%,Other,10192.83105,2792.894525,34,33.40000153,22,Ca_219.ply,1 unit = 1mm,600000,0.10642,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_22,Cala,AU12,Jasper,Tool,Flake,Optimal,NA,0%,Distal,1114.279663,801.118839,14,29.79999924,7.199999809,Ca_22.ply,1 unit = 1mm,209082,0.100844,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_220,Cala,AU12,Chert,Core-Tool,Other,Other,Initial,33-66%,Other,23480.46094,5354.010323,29,41.09999847,52,Ca_220.ply,1 unit = 1mm,600000,0.14696,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_221,Cala,AU13,Chert,Core,Other,Other,Initial,66-99%,Other,15202.92969,3508.623535,33.5,38.70000076,26.5,Ca_221.ply,1 unit = 1mm,600000,0.119083,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_222,Cala,AU13,Chert,Core-Tool,Other,Other,Carinated,0%,Other,8123.443359,2477.115906,24.39999962,32.09999847,23.29999924,Ca_222.ply,1 unit = 1mm,583836,0.10482,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_223,Cala,AU13,Siliceous limestone,Core,Other,Other,Platform flake,33-66%,Other,40897.13281,7278.911756,49,49.29999924,31.70000076,Ca_223.ply,1 unit = 1mm,600000,0.172436,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_224,Cala,AU12,Chert,Core,Other,Other,Initial,33-66%,Other,43546.51953,8477.493176,40,49,66.30000305,Ca_224.ply,1 unit = 1mm,600000,0.192161,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_225,Cala,AU11,Siliceous limestone,Core,Other,Other,Tested,66-99%,Other,36428.96484,6680.714103,58.70000076,31.10000038,40,Ca_225.ply,1 unit = 1mm,600000,0.164819,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_226,Cala,AU12,Jasper,Pebble,Other,Other,NA,66-99%,Other,18894.06836,3854.974385,39.5,33,32.70000076,Ca_226.ply,1 unit = 1mm,600000,0.128278,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_227,Cala,AU12,Jasper,Core,Other,Other,Tested,66-99%,Other,9530.813477,2708.96767,28,32.59999847,20.10000038,Ca_227.ply,1 unit = 1mm,600000,0.107831,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_228,Cala,AU11,Chert,Core,Other,Other,Bipolar,66-99%,Other,14745.81152,3650.45025,33.79999924,34.59999847,26,Ca_228.ply,1 unit = 1mm,600000,0.124726,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_229,Cala,AU13,Jasper,Core,Other,Other,Bipolar,0%,Other,7082.588379,2800.22926,45.20000076,33.09999847,12.89999962,Ca_229.ply,1 unit = 1mm,600000,0.110068,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_23,Cala,AU12,Jasper,Core-Tool,Flake,Undetermined,Carinated,0%,Distal,1745.226563,947.4365619,10,27.39999962,13.89999962,Ca_23.ply,1 unit = 1mm,242464,0.097994,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_230,Cala,AU13,Jasper,Core,Other,Other,Bipolar,0%,Other,5085.79834,2135.094729,25,34.59999847,12.39999962,Ca_230.ply,1 unit = 1mm,527400,0.102948,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_231,Cala,AU13,Chert,Core,Other,Other,Bipolar,1-33%,Other,4181.955078,1632.590255,35,21,14.5,Ca_231.ply,1 unit = 1mm,416602,0.101857,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_232,Cala,AU13,Jasper,Core,Other,Other,Bipolar,0%,Other,5084.104004,1827.887081,28.39999962,27,16.29999924,Ca_232.ply,1 unit = 1mm,454498,0.102347,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_233,Cala,AU13,Chert,Core,Flake,Maintenance,Bipolar,0%,Complete,2659.619629,1242.070538,27.70000076,18,15.89999962,Ca_233.ply,1 unit = 1mm,318538,0.101443,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_234,Cala,AU13,Jasper,Core,Other,Other,Bipolar,1-33%,Other,2685.308594,1360.905467,31.89999962,18.60000038,10.10000038,Ca_234.ply,1 unit = 1mm,324904,0.100298,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_235,Cala,AU13,Jasper,Core,Other,Other,Bipolar,33-66%,Other,2934.264404,1385.55642,33.79999924,18.70000076,13,Ca_235.ply,1 unit = 1mm,363692,0.100418,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_236,Cala,AU13,Jasper,Core,Other,Other,Bipolar,33-66%,Other,3401.877197,1396.987018,17.70000076,30.70000076,16,Ca_236.ply,1 unit = 1mm,368262,0.100631,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_237,Cala,AU13,Jasper,Core,Other,Other,Bipolar,33-66%,Other,1844.560913,1019.016758,23.60000038,16.79999924,13.60000038,Ca_237.ply,1 unit = 1mm,252466,0.102629,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_238,Cala,AU13,Jasper,Core,Other,Other,Bipolar,33-66%,Other,2138.616699,1084.460018,16.5,9,27.39999962,Ca_238.ply,1 unit = 1mm,274830,0.101927,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_239,Cala,AU13,Jasper,Core,Other,Other,Bipolar,1-33%,Other,10235.75488,3662.583981,55.70000076,27,13.5,Ca_239.ply,1 unit = 1mm,600000,0.125189,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_24,Cala,AU12,Chert,Tool,Flake,Initialization,NA,66-99%,Distal,1884.130737,1076.194843,20.79999924,20.29999924,9.199999809,Ca_24.ply,1 unit = 1mm,269318,0.102153,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_242,Cala,AU13,Chert,Core,Flake,Optimal,Bipolar,0%,Undetermined,4011.376953,1939.408495,39.79999924,23.89999962,9.600000381,Ca_242.ply,1 unit = 1mm,508518,0.101062,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_245,Cala,AU13,Jasper,Tool,Flake,Undetermined,NA,0%,Undetermined,2461.926514,1571.596532,29.89999962,27,8.100000381,Ca_245.ply,1 unit = 1mm,406590,0.100681,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_25,Cala,AU12,Unknown,Tool,Flake,Undetermined,NA,0%,Complete,1819.062256,1127.325528,28,26,8.800000191,Ca_25.ply,1 unit = 1mm,276274,0.103428,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_250,Cala,AU13,Jasper,Tool,Flake,Semi-cortical,NA,1-33%,Complete,1744.920776,2246.758569,30.79999924,24.10000038,6,Ca_250.ply,1 unit = 1mm,594392,0.095336,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_251,Cala,AU13,Chert,Core,Other,Other,Bipolar,0%,Other,1209.586914,842.7606507,29,9.5,9.199999809,Ca_251.ply,1 unit = 1mm,215142,0.101639,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_26,Cala,AU12,Chert,Tool,Flake,Semi-cortical,NA,1-33%,Complete,1895.042725,1135.700974,27.70000076,23.70000076,8.399999619,Ca_26.ply,1 unit = 1mm,295998,0.100567,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
Ca_265,Cala,AU13,Jasper,Core,Other,Other,Bipolar,0%,Other,1057.151733,775.1988795,23.89999962,12.69999981,9.899999619,Ca_265.ply,1 unit = 1mm,198764,0.101157,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
